target_variable,country,feature_variable,importance_mean,importance_std
Q199,392,Q114,0.0006037735849056603,0.004124491488506309
Q199,392,Q115,0.0,0.00228531865590884
Q199,392,Q116,0.00045769010863350396,0.004217283966229866
Q199,392,Q117,-0.0011352201257861627,0.0031780731639759053
Q199,392,Q118,0.0003790737564322466,0.0033624115512155546
Q199,392,Q119,-0.00030646083476272063,0.0030000497162548066
Q199,392,Q120,-0.0038627787307032556,0.006932880199724868
Q199,392,Q121,-0.0019688393367638633,0.004923805090860424
Q199,392,Q122,-0.0007555746140651798,0.0014546283836678585
Q199,392,Q123,0.0003030303030303027,0.0031455362866707084
Q199,392,Q124,-0.0016666666666666648,0.0020967200762269747
Q199,392,Q125,0.00022584333905088628,0.0009736284981711347
Q199,392,Q126,-0.0005297312750142935,0.0022421618202563384
Q199,392,Q127,-0.0013607775871926808,0.0018301227234675298
Q199,392,Q128,0.0008310463121783873,0.0020218229479275003
Q199,392,Q129,0.000150943396226415,0.0018952714605309177
Q199,392,Q130,0.000301600914808462,0.0030143604976974304
Q199,392,Q131,2.8587764436807313e-07,0.00218250504906699
Q199,392,Q132,0.0006072041166380782,0.0016162406575994748
Q199,392,Q133,-0.0018896512292738694,0.0030906421068871946
Q199,392,Q134,-0.0011377930245854762,0.003176846756564218
Q199,392,Q135,-0.0005314465408805026,0.002839833955161387
Q199,392,Q136,-0.0012112635791881067,0.001183427309123383
Q199,392,Q137,0.0012089765580331612,0.004359036635759399
Q199,392,Q138,7.747284162378467e-05,0.002560783431375776
Q199,392,Q139,7.6329331046312e-05,0.0009396205436098104
Q199,392,Q140,7.375643224699852e-05,0.0014615648270435862
Q199,392,Q142,-0.0036400800457404197,0.006858016142404808
Q199,392,Q143,-0.0022707261292166936,0.004915340812083048
Q199,392,Q144,7.575757575757569e-05,0.00015151515151515138
Q199,392,Q145,0.0,0.0
Q199,392,Q146,-0.0010588907947398508,0.0024351995775725803
Q199,392,Q147,0.0015891938250428808,0.0015029709317872515
Q199,392,Q148,-0.0010617495711835322,0.0021864619355960566
Q199,392,Q149,-7.547169811320757e-05,0.0014650227691713014
Q199,392,Q150,0.000679817038307604,0.0010237907100879072
Q199,392,Q151,0.0002215551743853638,0.006873254546971456
Q199,392,Q152,0.0010531732418524874,0.006424347948253828
Q199,392,Q153,0.00045397369925671783,0.0023763496605865506
Q199,392,Q154,-0.001439393939393938,0.002290335826944085
Q199,392,Q155,0.0017387078330474547,0.0036895486180976065
Q199,392,Q156,-0.0006063464837049733,0.004020081267361448
Q199,392,Q157,0.0011315037164093768,0.002855804716149735
Q199,392,Q158,0.00022069754145225915,0.005381768605532338
Q199,392,Q159,-0.0020471698113207525,0.004137931852846721
Q199,392,Q160,-0.0005314465408805022,0.00790031507527791
Q199,392,Q161,7.489994282447125e-05,0.005820866021600638
Q199,392,Q162,-0.004622069754145222,0.009082154799426182
Q199,392,Q163,3.1446540880495854e-06,0.004924499325697565
Q199,392,Q164,-0.0011383647798742123,0.004460932136670304
Q199,392,Q165,-0.0007575757575757567,0.0036489680541794797
Q199,392,Q166,0.0002987421383647804,0.0027482099108457306
Q199,392,Q167,-0.0004551172098341905,0.002516883666055935
Q199,392,Q168,-0.0006806746712407086,0.002264719270460173
Q199,392,Q169,-7.833047455688916e-05,0.0027007125091225454
Q199,392,Q170,-0.0010617495711835322,0.004109787037846757
Q199,392,Q171,0.0001555174385363055,0.003710113570384484
Q199,392,Q172,-0.0037855917667238394,0.006154857754994745
Q199,392,Q173,0.0010546026300743284,0.005275688430606882
Q199,392,Q174,0.0003807890222984555,0.0023811144570623282
Q199,392,Q175,-0.0010600343053173236,0.002364389697836798
Q199,392,Q176,-0.0032570040022870186,0.00926180851662679
Q199,392,Q177,-0.0007552887364208115,0.005220236989190879
Q199,392,Q178,-0.0011355060034305311,0.002602358752755177
Q199,392,Q179,0.0,0.0
Q199,392,Q180,-7.575757575757569e-05,0.00015151515151515138
Q199,392,Q181,0.00045454545454545417,0.0017007533576245174
Q199,392,Q182,0.0015094339622641507,0.0032122885464300095
Q199,392,Q183,-0.000530588907947398,0.0020270064413289136
Q199,392,Q184,-0.003710405946255,0.007288045117136745
Q199,392,Q185,-0.002493138936535162,0.004996712830300206
Q199,392,Q186,-0.0009837049742710113,0.005856305411893568
Q199,392,Q187,0.0021901086335048593,0.005147920866184245
Q199,392,Q188,-3.4305317324179184e-06,0.00551761425197967
Q199,392,Q189,-0.0006818181818181812,0.0006943296507508842
Q199,392,Q190,0.00022727272727272708,0.0019254947010816398
Q199,392,Q191,0.0011329331046312173,0.0017538046182018691
Q199,392,Q192,-0.0005303030303030298,0.0012585793731694041
Q199,392,Q193,-0.004316466552315605,0.006021285653680314
Q199,392,Q194,-0.0009090909090909082,0.002041241452319313
Q199,392,Q195,-0.0015108633504859917,0.007451167318174664
Q199,392,Q196,0.0008344768439108051,0.005195370956437907
Q199,392,Q197,0.0012850200114351052,0.0036517313606456575
Q199,392,Q198,-0.0015091480846197826,0.004543278153931299
Q199,392,Q200,0.03573356203544883,0.016549063033681012
Q199,392,Q201,-0.003482561463693536,0.004348224776812927
Q199,392,Q202,-0.0009093767867352765,0.0014089111873677193
Q199,392,Q203,-0.002043739279588335,0.004090815235662418
Q199,392,Q204,-0.00045911949685534476,0.00396815670734509
Q199,392,Q205,0.0002261292166952543,0.002449545627701652
Q199,392,Q206,0.00030474556889651164,0.0028471773553759116
Q199,392,Q207,-0.0006829616923956538,0.002399405726444675
Q199,392,Q208,0.00015294453973699207,0.004139014687741605
Q199,392,Q209,-0.0016675242995997693,0.0030351880859524924
Q199,392,Q210,-0.001892224128073183,0.0034131084369793344
Q199,392,Q211,0.0002998856489422528,0.003965366688812815
Q199,392,Q212,0.0005300171526586616,0.0029690931197486
Q199,392,Q213,0.0008284734133790741,0.005095800613676892
Q199,392,Q214,0.00030703259005145686,0.0038376968638398168
Q199,392,Q215,-0.0021981132075471676,0.005368920561982639
Q199,392,Q216,0.0007590051457975978,0.006892973903952651
Q199,392,Q217,0.0012121212121212108,0.004294859934260107
Q199,392,Q218,-0.0007570040022870208,0.0021293138407716345
Q199,392,Q219,-0.0015906232132647212,0.003675703248865272
Q199,392,Q220,0.0006000571755288743,0.004469473244499635
Q199,392,Q221,-7.204116638078962e-05,0.0028221404065902097
Q199,392,Q222,0.0025823327615780408,0.013134311376506662
Q199,392,Q223,0.003259862778730703,0.009522878643438657
Q199,392,Q224,0.0009076615208690675,0.004440396294145602
Q199,392,Q225,-0.0010671812464265276,0.0075650066438591205
Q199,392,Q226,-0.0001555174385363057,0.003369640097338569
Q199,392,Q227,-0.0031735277301315028,0.006940611456537666
Q199,392,Q228,-0.0005320182961692386,0.0033146225712084153
Q199,392,Q229,-0.0025769010863350462,0.003689923366497762
Q199,392,Q230,-0.0015954831332189799,0.005026227330303229
Q199,392,Q231,0.0004542595769010862,0.004805686821588559
Q199,392,Q232,-0.0006037735849056603,0.0019226185732845217
Q199,392,Q233,-0.002271869639794166,0.002992510677002033
Q199,392,Q234,0.011819039451114928,0.017980279603744084
Q199,392,Q234A,-0.0010600343053173231,0.007002582416376794
Q199,392,Q235,0.0015102915951972552,0.004533872136397341
Q199,392,Q236,-0.001818467695826185,0.003108629009263767
Q199,392,Q237,-7.690108633504832e-05,0.0013832075125581518
Q199,392,Q238,-0.001513722126929673,0.004443175517800833
Q199,392,Q239,-0.0025703259005145787,0.0044916470485335085
Q199,392,Q240,-0.005829045168667805,0.005777596387155599
Q199,392,Q241,-0.0012146941109205246,0.00511566245917448
Q199,392,Q242,-0.003029445397369923,0.0054998990674298455
Q199,392,Q243,-0.0009082332761578039,0.0023052379123607186
Q199,392,Q244,0.0005268724985706119,0.009154201455213876
Q199,392,Q245,0.0007544311034877073,0.002280631511471046
Q199,392,Q246,-0.0015182961692395633,0.004952587694147045
Q199,392,Q247,-0.002962264150943392,0.01003854626708731
Q199,392,Q248,-0.0034822755860491683,0.004847343934341993
Q199,392,Q249,0.0012884505431675231,0.0030824981005854513
Q199,392,Q250,-0.004622355631789589,0.0063751499506741445
Q199,392,Q251,-0.0008361921097770142,0.00507032835052537
Q199,392,Q252,-0.0013624928530588895,0.005641747863105905
Q199,392,Q253,0.0011366495140080035,0.004156219073611639
Q199,392,Q254,0.0009839908519153795,0.0032724775697556643
Q199,392,Q255,0.002802458547741564,0.009539562808649583
Q199,392,Q256,-0.00015122927387078321,0.0009461433226145067
Q199,392,Q257,-0.002272155517438535,0.002783822512966299
Q199,392,Q258,-0.0018144654088050305,0.0033281528137713155
Q199,392,Q259,0.0007592910234419659,0.0023572548003914524
Q199,76,Q260,-0.0008102480385134591,0.0049594375119901
Q199,76,Q262,-0.0026004897469640944,0.005811895017955746
Q199,76,Q263,0.0,0.0
Q199,76,Q264,-5.780346820809301e-05,0.00011560693641618602
Q199,76,Q265,0.0,0.0
Q199,76,Q266,0.0,0.0
Q199,76,Q267,0.0,0.0
Q199,76,Q268,0.0,0.0
Q199,76,Q269,0.0,0.0
Q199,76,Q270,-0.004790858056670751,0.004660002533721304
Q199,76,Q271,-0.0008072495877130215,0.00165444363307429
Q199,76,Q272,0.0,0.0
Q199,76,Q273,-0.0036912595159167986,0.0022800917257342406
Q199,76,Q274,-0.0016726358048341928,0.002167518218688168
Q199,76,Q275,-0.0013251486731855455,0.001696776777852782
Q199,76,Q276,-0.0019008512268661472,0.002368555678069547
Q199,76,Q277,-0.0023674434875314712,0.0036395302306641225
Q199,76,Q278,-0.002307974213323143,0.0018792119845317695
Q199,76,Q279,-0.0038048674851327126,0.0036145341092623817
Q199,76,Q280,-0.00317252752744418,0.000777011990219929
Q199,76,Q281,-0.0034612117072845908,0.0017794143749064342
Q199,76,Q282,-0.0012105412203695053,0.0031112750412824733
Q199,76,Q283,-0.0030074461528210718,0.008000654173738396
Q199,76,Q284,-0.0005200646332728343,0.002287709402999097
Q199,76,Q285,-0.0019596541786743747,0.0037237176496168504
Q199,76,Q286,-0.002538022021955342,0.0008050918811918243
Q199,76,Q287,0.00034698738984854986,0.0018273484553508392
Q199,76,Q288,-0.0017894088054505475,0.0028925107192612643
Q199,76,Q289CS9,-0.0027689027335876725,0.0025437313397963005
Q199,76,Q290,-0.0002881844380403708,0.0033951991873252137
Q199,76,Q1,-0.0011550698805617233,0.0014963992322734368
Q199,76,Q2,-0.002019956355882815,0.0025609012918722898
Q199,76,Q3,-0.00034582132564843433,0.0006671952105354664
Q199,76,Q4,0.046248438306874744,0.01568646525066263
Q199,76,Q5,-0.0009794939281371408,0.0019935301113195997
Q199,76,Q6,-0.0015565291266179469,0.0031652064981125003
Q199,76,Q7,-0.0004590961336642897,0.0031467426493292715
Q199,76,Q8,-0.0004052905998567602,0.0016695368591807776
Q199,76,Q9,-0.0006916426512968398,0.0013832853025936684
Q199,76,Q10,-0.0006355049890890042,0.0018904297211654653
Q199,76,Q11,-0.0012681781079775622,0.0010244164619828025
Q199,76,Q12,-0.0024257466975396323,0.0034024116548338882
Q199,76,Q13,5.830321000816151e-05,0.0006429545063571799
Q199,76,Q14,-0.0006908097482967257,0.0011911052936740593
Q199,76,Q15,-0.0017874098382502576,0.0019913909165086728
Q199,76,Q16,-0.001844880145258312,0.0012961323810908448
Q199,76,Q17,-0.001211207542769588,0.0014741037596449685
Q199,76,Q18,-0.0031162232846362924,0.0025071234554119278
Q199,76,Q19,0.0,0.0
Q199,76,Q20,5.763688760806352e-05,0.00028236193000381725
Q199,76,Q21,0.0,0.0
Q199,76,Q22,-5.7636887608070175e-05,0.00011527377521614034
Q199,76,Q23,0.0,0.0
Q199,76,Q24,-0.0016739684496343867,0.0018835854421492197
Q199,76,Q25,0.0,0.0
Q199,76,Q26,-0.0002881844380403553,0.0010627716953651816
Q199,76,Q27,-0.0022478386167147217,0.0015931152692893857
Q199,76,Q28,-0.001384784527993894,0.0016555890642143865
Q199,76,Q29,-0.0020186237110826257,0.0014921536259921977
Q199,76,Q30,-0.0032298312538522043,0.0023866696398859035
Q199,76,Q31,-0.0008087488131132515,0.002259344659163591
Q199,76,Q32,-0.0036907597741167213,0.003464800333093282
Q199,76,Q33,-0.001618497109826613,0.005233274941848272
Q199,76,Q34,-0.0010926021555529865,0.003487940342618419
Q199,76,Q35,-0.0022485049391148147,0.0019490825446110388
Q199,76,Q36,-0.0006368376338891804,0.004051541684015341
Q199,76,Q37,0.0008090819743132461,0.0018746064466527673
Q199,76,Q38,-0.0014983924972097997,0.0013568306361122523
Q199,76,Q39,0.00017391014642432974,0.00190893651852781
Q199,76,Q40,-0.004730389298862287,0.004352342532149358
Q199,76,Q41,-0.0008130799087138606,0.005266957687214063
Q199,76,Q42,-0.002136063034099067,0.00259958916904719
Q199,76,Q43,-0.0051308490613183435,0.0024668430782107667
Q199,76,Q44,0.0001747430494244439,0.0035991042381225574
Q199,76,Q45,-0.0006333394412886895,0.0016451442709677644
Q199,76,Q46,-0.0006346720860888656,0.0003832251782016462
Q199,76,Q47,-0.0010964335093535272,0.0033284857148160652
Q199,76,Q48,-0.003519514917292763,0.0023974779506759475
Q199,76,Q49,-0.001557695190818107,0.002130959067217289
Q199,76,Q50,-0.005711882194199684,0.0032956088167583244
Q199,76,Q51,-0.0015018906898102856,0.002655408588525296
Q199,76,Q52,-0.0021317319384984647,0.00274474625669402
Q199,76,Q53,-0.00017324382402427173,0.0011177411788840493
Q199,76,Q54,-0.0012148723159701037,0.003871472900562359
Q199,76,Q55,0.0,0.0
Q199,76,Q56,0.001209541736769313,0.0015629380211402962
Q199,76,Q57,-0.00011510719461611976,0.0004314708949106679
Q199,76,Q58,-0.003230664156852316,0.002914824768812484
Q199,76,Q59,-0.003285635754860017,0.002644683382420832
Q199,76,Q60,-0.0005787010044810482,0.0031751920436126455
Q199,76,Q61,-0.0018462127900584924,0.002575966850404905
Q199,76,Q62,-0.003055587946227807,0.0022947818179748563
Q199,76,Q63,-0.0021313987772984253,0.002132498582977035
Q199,76,Q64,-6.046875780848955e-05,0.004651216120289509
Q199,76,Q65,-0.0013293131881861341,0.0027382555311073835
Q199,76,Q66,-0.0010982658959537873,0.003425570668399998
Q199,76,Q67,-0.0019015175492662344,0.003403424133948067
Q199,76,Q68,-0.003229331512052138,0.003474341124893981
Q199,76,Q69,-0.0016726358048341882,0.0010217256646896204
Q199,76,Q70,-0.001846879112458588,0.0016401070761465832
Q199,76,Q71,-0.0008042511369126197,0.003067615902106863
Q199,76,Q72,-0.002252669454115399,0.0038542648597831865
Q199,76,Q73,-0.0027704019589878805,0.0024823540314543773
Q199,76,Q74,-0.0017890756442504973,0.002230154794332723
Q199,76,Q75,-0.002423747730339345,0.0018144226289045933
Q199,76,Q76,0.0005142343122719641,0.004492904763263477
Q199,76,Q77,-0.00046076193966452465,0.0010724306368343425
Q199,76,Q78,-0.0037487298229248456,0.0008159461282128264
Q199,76,Q79,-0.002019290033482735,0.0013781592285962386
Q199,76,Q80,-0.004156019389981872,0.003424530185780007
Q199,76,Q81,-0.0011555696223618072,0.004065912498230484
Q199,76,Q82,-0.0028815112192034343,0.002284263930805849
Q199,76,Q82_MERCOSUR,-0.0010379637187453272,0.0007424836513875548
Q199,76,Q83,-0.0005798670686812059,0.005798610782568134
Q199,76,Q84,-0.0043852342956139535,0.004481465223131561
Q199,76,Q85,-0.001674967933234519,0.002474522937990974
Q199,76,Q86,-0.002767070346987424,0.0032581047439715466
Q199,76,Q87,-0.001558861255018269,0.00255878590105051
Q199,76,Q88,-0.0024803851343472715,0.0038737751741770147
Q199,76,Q89,-0.0029434792024121137,0.0022050094758614682
Q199,76,Q90,-0.004728057170461957,0.0036879895086532615
Q199,76,Q91,-0.0003481534540487696,0.003419177251966224
Q199,76,Q92,-0.001846379370658522,0.00145577019426822
Q199,76,Q93,-5.846979060820439e-05,0.0024821996510026893
Q199,76,Q94,-0.003173693591644344,0.0029428755851624686
Q199,76,Q95,-0.0005768686178807902,0.0013761668496515484
Q199,76,Q96,3.331612000235075e-07,0.002029698967772914
Q199,76,Q97,-0.00011693958121638867,0.001953523133042267
Q199,76,Q98,0.0009811597341373335,0.0022670176571490037
Q199,76,Q99,0.0,0.0
Q199,76,Q100,-0.0005758691342806288,0.0014923767694094484
Q199,76,Q101,0.0006916426512968199,0.0013832853025936395
Q199,76,Q102,-2.222614453595284e-18,0.0001822638420846325
Q199,76,Q103,0.0,0.0
Q199,76,Q104,-0.0001151071946161175,0.00029412039840966516
Q199,76,Q105,-0.00011560693641618602,0.00023121387283237205
Q199,76,Q106,-0.00011427429161602566,0.0015108243675619041
Q199,76,Q107,-0.002942146557611931,0.0019854971970951246
Q199,76,Q108,-0.004790191734270645,0.004639519257826372
Q199,76,Q109,-0.0002885175992404165,0.0015573247449802952
Q199,76,Q110,-0.005994236311239218,0.004982841440127038
Q199,76,Q111,-0.0017869100964501895,0.0035687659361261477
Q199,76,Q112,-0.0004056237610568059,0.002021702897506341
Q199,76,Q113,-0.003404740883876686,0.002501439896286715
Q199,76,Q114,-0.002765904282787246,0.004285167041701562
Q199,76,Q115,-0.0024239143109393746,0.002466853989550894
Q199,76,Q116,-0.0008653862171211734,0.000632142540270139
Q199,76,Q117,-0.0013256484149856119,0.0023025918565346584
Q199,76,Q118,-0.0028257067181956196,0.0020970598517506063
Q199,76,Q119,-0.0034044077226766415,0.003943585920994734
Q199,76,Q120,-0.002367110326331425,0.0032013017470785624
Q199,76,Q121,-0.003519015175492681,0.002215646348650908
Q199,76,Q122,-0.0016158318202262455,0.003171717896648373
Q199,76,Q123,-0.003113391414435905,0.004185394113156979
Q199,76,Q124,-0.0002300478086322276,0.0026627554543318306
Q199,76,Q125,0.0008065832653128992,0.0056865961183403604
Q199,76,Q126,-0.0033487698022688557,0.0066594208299750445
Q199,76,Q127,5.7803468208070807e-05,0.0014963663350111914
Q199,76,Q128,-0.0020752611150905743,0.0016641991883988066
Q199,76,Q129,-0.004156685712381956,0.006357737047266017
Q199,76,Q130,-0.0025418533757558823,0.005152152266208349
Q199,76,Q131,-0.0017877429994503126,0.003236898343519902
Q199,76,Q132,-0.002311638986523652,0.004501974936602757
Q199,76,Q133,-0.0023662774233313044,0.0021098113969769713
Q199,76,Q134,-0.001500391464410078,0.0024492951016542377
Q199,76,Q135,-0.006578934217321075,0.0053274040201132114
Q199,76,Q136,-0.0011030967333544716,0.007527164558083477
Q199,76,Q137,-0.0020187902916826506,0.003757696523176415
Q199,76,Q138,-0.0020784261464910038,0.003444926665157357
Q199,76,Q139,0.0005733704252802398,0.003708706633784183
Q199,76,Q140,-0.00011627325881630627,0.002161938296550553
Q199,76,Q141,-0.0002305475504322807,0.00033607791901126244
Q199,76,Q142,-0.0008647198947210822,0.0010781984380673086
Q199,76,Q143,-0.0027730672485882565,0.0066041887956263395
Q199,76,Q144,-5.8469790608208775e-05,0.0015833834699712506
Q199,76,Q145,-0.0013266478985857555,0.0011473128507998073
Q199,76,Q146,-0.0015588612550182647,0.003245581344411062
Q199,76,Q147,-5.6137662207891415e-05,0.002879766265132174
Q199,76,Q148,-0.0014995585614099635,0.0019495756520585077
Q199,76,Q149,-0.0016724692242341792,0.004015614485620407
Q199,76,Q150,-0.0017880761606503606,0.001975203880457743
Q199,76,Q151,-0.0035774849661008635,0.002878421880284244
Q199,76,Q152,-0.0010361313321450827,0.001953443471786979
Q199,76,Q153,-0.002192200696306932,0.002851442417328153
Q199,76,Q154,-0.0008665522813213445,0.0017979810217399975
Q199,76,Q155,-0.0029984508004198052,0.001321189374585395
Q199,76,Q156,-0.002827372524195866,0.0030384339618950646
Q199,76,Q157,-0.00023237993703256076,0.0023463571441021455
Q199,76,Q158,-0.0009233562659292961,0.003493941482358532
Q199,76,Q159,-0.0031741933334444123,0.0031199270989478237
Q199,76,Q160,-0.0005220636004731217,0.004036448146568449
Q199,76,Q161,-0.003173027269244251,0.0026372591943771874
Q199,76,Q162,0.0005750362312804724,0.005818846813551218
Q199,76,Q163,-0.0050808748813113425,0.008262468329233748
Q199,76,Q164,-0.002596658393163558,0.0026754276545164542
Q199,76,Q165,0.0,0.0
Q199,76,Q166,-0.0020750945344905443,0.002508245067269051
Q199,76,Q167,-0.0006933084572970838,0.0014446060954570116
Q199,76,Q168,-0.0012666788825773634,0.002085204451261071
Q199,76,Q169,-0.0009851576685379504,0.004955594351466809
Q199,76,Q170,-0.0034603788042844768,0.0030933247573766047
Q199,76,Q171,-0.0013864503339941295,0.0025267118493107984
Q199,76,Q172,-0.0006928087154970177,0.002252217911748301
Q199,76,Q173,-0.0007516116673052521,0.002348743314375722
Q199,76,Q174,-0.00017307724342423338,0.00014131730475968574
Q199,76,Q175,0.00017274408222415884,0.0018098774521372158
Q199,76,Q176,-0.002193699921707144,0.0024070890017088738
Q199,76,Q177,-0.003924305775349424,0.004914452990776146
Q199,76,Q178,-0.0031703619796438847,0.005763538874833733
Q199,76,Q179,-0.0002305475504322807,0.0002823619300038295
Q199,76,Q180,-0.002309973180523428,0.0036383674821970783
Q199,76,Q181,-0.0009221902017291117,0.002144216165733522
Q199,76,Q182,-0.004506338391830904,0.007947970663587158
Q199,76,Q183,-0.003800702970132126,0.004955835350220965
Q199,76,Q184,-0.0029416468158118578,0.0022946848843786788
Q199,76,Q185,-0.0001742433076244155,0.0021315622856062917
Q199,76,Q186,-0.002831037297396368,0.005585435893401407
Q199,76,Q187,-0.0010951008645533377,0.002599417241217211
Q199,76,Q188,-0.002020289517082865,0.002555423156248179
Q199,76,Q189,-0.0005187319884726316,0.0012680115273775308
Q199,76,Q190,0.0015593609968182775,0.00420926111432213
Q199,76,Q191,-0.0019043494194666266,0.0014683281549599625
Q199,76,Q192,0.0005185654078725911,0.0014852892392290952
Q199,76,Q193,0.0017827455814495561,0.004572958471415956
Q199,76,Q194,0.0006336726024886996,0.0023157142302401785
Q199,76,Q195,-0.0012125401875697796,0.0027565331875216256
Q199,76,Q196,-0.0036376205627092874,0.005651886260795684
Q199,76,Q197,-0.0029449784278123125,0.004257248755604877
Q199,76,Q198,-0.003347437157468669,0.0026274087982657724
Q199,76,Q200,0.04977178457796802,0.010659707463817834
Q199,76,Q201,0.002535356732354923,0.004885718295756075
Q199,76,Q202,-1.6658060004937557e-07,0.00424718905139011
Q199,76,Q203,-0.003863503856340911,0.0039870568680196485
Q199,76,Q204,-0.0010387966217454592,0.0015325554984359417
Q199,76,Q205,-0.0017286068864420276,0.0020787513984680765
Q199,76,Q206,-0.0020759274374906505,0.0010530262684155705
Q199,76,Q207,-0.0013276473821858992,0.0017180929597281247
Q199,76,Q208,-1.4992254002366146e-06,0.002248831338366234
Q199,76,Q209,-0.0033487698022688474,0.0037661688235323676
Q199,76,Q210,-0.0015576951908181003,0.002115312348068888
Q199,76,Q211,0.0008077493295130699,0.0031801351890649097
Q199,76,Q212,0.00028801785744030827,0.004347692912515665
Q199,76,Q213,-0.0009796605087371724,0.0016962558555307181
Q199,76,Q214,-0.0031730272692442594,0.0031693226586373404
Q199,76,Q215,-5.7137145808028356e-05,0.0032575182655107263
Q199,76,Q216,0.0001127750662157534,0.004035686888010201
Q199,76,Q217,0.0006353384084889192,0.005114877828197952
Q199,76,Q218,-0.0033504356082690867,0.005746229165287694
Q199,76,Q219,-0.0036384534657094036,0.006742775722891216
Q199,76,Q220,-0.003981609501757443,0.0032325598571955653
Q199,76,Q221,-0.0009221902017291274,0.0022793913467763945
Q199,76,Q222,-0.0006345055054888537,0.0013566965091521362
Q199,76,Q223,-0.002081424597291428,0.005203271902228415
Q199,76,Q224,-0.0028848428312038977,0.0014965322974726017
Q199,76,Q225,-0.0034024087554763585,0.002796280025359076
Q199,76,Q226,-0.0016741350302344072,0.0021937823882428524
Q199,76,Q227,-0.004790691476070722,0.004612740812954788
Q199,76,Q228,-0.0021323982608985603,0.0029197750525103683
Q199,76,Q229,-0.0043859006180140495,0.003530000938480398
Q199,76,Q230,-0.0016144991754260562,0.0023664947772848335
Q199,76,Q231,-0.0021358964534990443,0.002447564260854517
Q199,76,Q232,-0.0009245223301294691,0.0023892394782131063
Q199,76,Q233,-0.002135563292299003,0.0020713427852343523
Q199,76,Q234,-0.0010995985407539766,0.003632554680788863
Q199,76,Q234A,-0.0008645533141210703,0.0010470260590538798
Q199,76,Q235,-0.003576318901900701,0.0034187322541344165
Q199,76,Q236,-0.002368109809931558,0.0037321528366206485
Q199,76,Q237,-0.0043274308274058645,0.0025258812315947466
Q199,76,Q238,0.00017424330762436436,0.004987410545951443
Q199,76,Q239,0.0012693441721776887,0.0009761492397562429
Q199,76,Q240,-0.0007524445703053684,0.004765081655115375
Q199,76,Q241,-0.003637453982109265,0.00450672705492649
Q199,76,Q242,-0.0008665522813213467,0.0023505155212436707
Q199,76,Q243,-0.003172027785644114,0.0032452954262483214
Q199,76,Q244,0.000690976328896711,0.0038649993914355485
Q199,76,Q245,-0.002767070346987424,0.0017150514698762035
Q199,76,Q246,-0.0020769269210907963,0.0017055743074006955
Q199,76,Q247,0.0013214838999849742,0.006145132451368577
Q199,76,Q248,-0.0013826189801935927,0.0025353797164334273
Q199,76,Q249,-0.002770901700787942,0.0035475241122126713
Q199,76,Q250,-0.002308807116323271,0.0032994033713854773
Q199,76,Q251,-0.001556529126617938,0.0030692947446160023
Q199,76,Q252,-0.004096383535173509,0.003028994941875919
Q199,76,Q253,-0.002133064583298643,0.002066600964856493
Q199,76,Q254,-0.001557528610218073,0.002051260549070569
Q199,76,Q255,-0.002595658909563423,0.0018235907501575968
Q199,76,Q256,0.00034265629424794274,0.006896008417763334
Q199,76,Q257,-0.00120970831736938,0.002258122129723777
Q199,76,Q258,5.713714580796157e-05,0.0025995947197376018
Q199,76,Q259,-0.0009866568939381538,0.005766745898032316
Q199,818,Q260,-0.002259414225941414,0.0029300655062780745
Q199,818,Q262,-0.0048535564853556395,0.0053096877252603435
Q199,818,Q263,0.0,0.0
Q199,818,Q264,0.0,0.0
Q199,818,Q265,0.0,0.0
Q199,818,Q266,0.0,0.0
Q199,818,Q267,0.0,0.0
Q199,818,Q268,0.0,0.0
Q199,818,Q269,0.0,0.0
Q199,818,Q270,-0.0005020920502091887,0.005966709111288968
Q199,818,Q271,-0.00016736401673639987,0.0013389121338911992
Q199,818,Q272,0.0,0.0
Q199,818,Q273,-0.0005020920502091907,0.0017026769832113597
Q199,818,Q274,0.0005857740585774196,0.0038128153137722324
Q199,818,Q275,-0.0001673640167363863,0.00695920431340312
Q199,818,Q276,0.0003347280334728064,0.006467920956967208
Q199,818,Q277,-0.0005020920502091976,0.0037085388796921134
Q199,818,Q278,0.004518828451882852,0.006644161754403116
Q199,818,Q279,-0.002594142259414221,0.0031243773560827373
Q199,818,Q280,-0.0013389121338912165,0.008617215505845004
Q199,818,Q281,0.0003347280334728047,0.007584194182675939
Q199,818,Q282,-0.004100418410041841,0.007944944569986859
Q199,818,Q283,-0.005104602510460243,0.0029514965838574616
Q199,818,Q284,0.0010041841004184127,0.0034360611159243233
Q199,818,Q285,-0.0047698744769874395,0.004104685679809428
Q199,818,Q286,-0.002845188284518809,0.005763740705513813
Q199,818,Q287,-0.0011715481171547992,0.0031909081112866467
Q199,818,Q288,-0.003263598326359831,0.004540471955230291
Q199,818,Q289CS9,0.0,0.0
Q199,818,Q290,-0.0002510460251045998,0.0007295228357390171
Q199,818,Q1,0.0,0.0
Q199,818,Q2,0.001004184100418406,0.005316277882600384
Q199,818,Q3,0.0033472803347280263,0.0027373099972880627
Q199,818,Q4,0.051966527196652734,0.0189487555967942
Q199,818,Q5,-0.00016736401673639323,0.0021433051840779533
Q199,818,Q6,0.0,0.0
Q199,818,Q7,0.0,0.0
Q199,818,Q8,0.0007531380753138106,0.0014590456714780632
Q199,818,Q9,-0.002175732217573214,0.003234501772399591
Q199,818,Q10,-0.0010041841004183993,0.0020769328277808743
